Date,Technology,Consumer Discretionary,Energy,Health Care,Financials
2020-09-10,0.30787560882787673,0.16901581329893856,0.28118133518699673,0.15812260352228283,0.19023834792572952
2020-09-11,0.3089972847709299,0.16878025813689476,0.26165052582981974,0.1576022224842029,0.18313580979734054
2020-09-14,0.3066026308277857,0.17028999989254978,0.26353665505824975,0.16240829683439978,0.18680708338587682
2020-09-15,0.29989546234190023,0.17045855504305615,0.2630842383303583,0.1596139190606344,0.19173346325735044
2020-09-16,0.3036749749217681,0.17144864217098957,0.28089681149098283,0.1591665990832947,0.19343010904565736
2020-09-17,0.3045759092772769,0.17530492472678622,0.27838951569606973,0.1588323586356282,0.19271750203720567
2020-09-18,0.3056537544646068,0.18059629288368423,0.27902940647416696,0.15815037891946554,0.19284853537623556
2020-09-21,0.303816817793626,0.18599565966744824,0.29179867592215364,0.16645414150211438,0.19621859218842524
2020-09-22,0.30717249278880415,0.1927189577935167,0.27234557928420655,0.1663276053078129,0.1957403591733513
2020-09-23,0.3163029500982585,0.198902834964645,0.2952657387145733,0.16786656893695243,0.2006484779372942
2020-09-24,0.3094632934046485,0.1950287745850314,0.2915936690100517,0.1595444449599609,0.20112748104427802
2020-09-25,0.31746304748849974,0.19876832013566112,0.2899450548339535,0.1676284012500716,0.20411968781017054
2020-09-28,0.32210943105590073,0.2076089695721346,0.2994817090263996,0.1701329079301291,0.21682489607109712
2020-09-29,0.32186588757483664,0.2058860509039372,0.3056938324387362,0.16897628024763045,0.21455566496652853
2020-09-30,0.32254006837872445,0.2064610357714647,0.30544124511378623,0.1759724832610899,0.2179917736071431
2020-10-01,0.3237162769619173,0.20912220821505106,0.3130328629364469,0.17599474016544348,0.21807791926400505
2020-10-02,0.3304076324698968,0.20954186387490467,0.31380120621619056,0.17764582955709024,0.21763738435796764
2020-10-05,0.3345779777132413,0.21228322581338668,0.33102483633385693,0.18792130794202133,0.22253753243600236
2020-10-06,0.33656355843893765,0.2152504437797739,0.31725648185268035,0.19142713730274252,0.21356472830796838
2020-10-07,0.34069523145506037,0.22513279958161703,0.3219334784573628,0.19837563100908254,0.2191045653226897
2020-10-08,0.3355533103515594,0.22415016370949684,0.3415812435696955,0.19879409796333522,0.2220066913866996
2020-10-09,0.338733137295618,0.22522514225035756,0.3429766102860926,0.1992085877103394,0.21668015561438517
2020-10-12,0.3471594978679879,0.22750402809877582,0.33722373252322785,0.20002148587714993,0.2187249536127487
2020-10-13,0.3476010742871773,0.2272074896947111,0.3350110809211972,0.20131391382408287,0.22332771309613728
2020-10-14,0.343157534833621,0.22825466072383488,0.3359064081637678,0.20027331797142964,0.2249692655513728
2020-10-15,0.3420831173599808,0.22501509141653453,0.33920094630942754,0.19238319529897607,0.22204569811938235
2020-10-16,0.29855798319758337,0.20576212544160813,0.3435369210549628,0.17721615559337783,0.21752045247946952
2020-10-19,0.3006800527015155,0.20616973853866782,0.347054867280042,0.18226411984010749,0.22074116521109366
2020-10-20,0.26771450589726825,0.20266025447708552,0.3367971940121128,0.17515390136182268,0.20880651677844575
2020-10-21,0.25167618056024854,0.19694581736115832,0.338501538273119,0.16851617796209506,0.20738427412982144
2020-10-22,0.24230789792820098,0.19159091908612894,0.3483327135363179,0.16726217348094097,0.21069446616645646
2020-10-23,0.2408889379572701,0.19276423974413476,0.34840694922429194,0.16723327158411355,0.21007481206771034
2020-10-26,0.24305496878906074,0.20001275316746747,0.36098444949327707,0.16613058942318903,0.21715500910709706
2020-10-27,0.24179866371131883,0.19876020327245714,0.36193927267102555,0.1673981260133505,0.22004568414421272
2020-10-28,0.26814678111651286,0.21886263497277036,0.3544958031000276,0.19111874668324644,0.22881575516724334
2020-10-29,0.27176299319010006,0.21581769592904101,0.3695945450712477,0.1921707743109671,0.22875959667367446
2020-10-30,0.2748379898057257,0.22146394275989523,0.37034883006131514,0.19217962080408107,0.22902064834251643
2020-11-02,0.273817734865081,0.21807985892671605,0.3762826118995716,0.1925097625926432,0.2239866803851205
2020-11-03,0.2747865460021121,0.21881572437812874,0.3756535194942296,0.1968239486068045,0.2307589382161797
2020-11-04,0.2811016119698667,0.2204634617140207,0.3526948040761795,0.23103277614315468,0.22307264851470993
2020-11-05,0.2932406146500571,0.22608268415949795,0.3526972851481467,0.22993109329241082,0.23235900038196683
2020-11-06,0.28648946746588183,0.224440339034381,0.3580017632429726,0.22652254945992834,0.23320990062993643
2020-11-09,0.2832204102364356,0.2176534328755095,0.5465742813318417,0.22661378571150376,0.3239181629572668
2020-11-10,0.2888794451050474,0.2164725870221505,0.5452545615431801,0.22637193066064942,0.32010035856439684
2020-11-11,0.2956583499634267,0.2166430483523908,0.5465616468463054,0.22287388911335868,0.3199376445751912
2020-11-12,0.29583296482514504,0.217875674720615,0.5474486692331613,0.22293185117799633,0.32548853305808995
2020-11-13,0.28593040273547954,0.22199608559640027,0.555068060166847,0.22256388264979268,0.32747297291462957
2020-11-16,0.2806353571872633,0.2219399286338354,0.5780829711993124,0.21618242964588594,0.3298208037465471
2020-11-17,0.2768533577725844,0.21464663120785335,0.5745379939770171,0.2129557785636115,0.3275561086724783
2020-11-18,0.2746036194992016,0.206323456126856,0.5837279298954013,0.2149046738503014,0.327644373819537
2020-11-19,0.2751210948634214,0.2059779013625224,0.5770091756480606,0.2145933838997096,0.32618302762429074
2020-11-20,0.2735444089198425,0.2045360349035138,0.5744082639586074,0.21323188136130658,0.32793519644900476
2020-11-23,0.2611396465101983,0.20335451222534065,0.6043469697299653,0.21244006740593724,0.33038748998876805
2020-11-24,0.2639690158774137,0.20782114534520443,0.6128349018657274,0.21139532536127204,0.3361380403484384
2020-11-25,0.2635800129140236,0.20487166380142458,0.6203069525614753,0.21095046904608256,0.33433578987196394
2020-11-27,0.2636174914090353,0.20474115642440804,0.6231732763778371,0.2112090925223526,0.3350420307923118
2020-11-30,0.2640221213383237,0.2036462832044276,0.6441163342271643,0.2095578439564068,0.34287463184089145
2020-12-01,0.2598270031360881,0.20043114173482135,0.6384938001559515,0.20470356837054696,0.3395388327281757
2020-12-02,0.25995448130930743,0.20078065741924916,0.6423081489050365,0.205452088609152,0.33987077655924836
2020-12-03,0.25987502245481214,0.19982233046942677,0.6368153523724153,0.2046880758880203,0.33879326271574517
2020-12-04,0.2602363065956794,0.19982082090242817,0.6436076816829189,0.202569671787492,0.33663574441697935
2020-12-07,0.2600574327578975,0.19886695930205545,0.6496059322455525,0.2036957029237931,0.3383524763615914
2020-12-08,0.24990501278486985,0.18965877853402482,0.6351550604990371,0.2009768492840399,0.3288477918367819
2020-12-09,0.2580154322992654,0.1897112643067636,0.6316042034788858,0.19992913581453764,0.32213103914351626
2020-12-10,0.22050286326683236,0.16177672002297572,0.6126754743026787,0.17297627573351093,0.3083970066810399
2020-12-11,0.21765899900975155,0.16278492297587993,0.6150990334897682,0.17099863900960538,0.312216240202277
2020-12-14,0.2040138303617229,0.1459262220273214,0.630376348300365,0.1735398461592431,0.3163395071537203
2020-12-15,0.2072079719031379,0.14859809751570918,0.6272650558899009,0.16932462839972046,0.31573190731314116
2020-12-16,0.20358203383264922,0.13803781040727128,0.627087254623422,0.16622636686070408,0.3119396860466597
2020-12-17,0.17545582417442984,0.12712640872458744,0.6281545521968854,0.11148667102694639,0.3080368540026928
2020-12-18,0.15498630722509096,0.11771168629149285,0.6325317711834693,0.11144671366118514,0.30523109010370786
2020-12-21,0.15493326915093347,0.12279413082250841,0.6315335622821631,0.1158903209757417,0.30405963038225214
2020-12-22,0.15366846477492732,0.12315680908153014,0.49571411054375747,0.11329556193668532,0.2006564643696926
2020-12-23,0.14352528158694491,0.12237085072991574,0.49169806779931297,0.11302298001850387,0.2048801734714079
